Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
ἀκούουσιν,ἀκούω,present,active,indicative,third person,plural,Matthew 13:13,"διὰ τοῦτο ἐν παραβολαῖς αὐτοῖς λαλῶ, ὅτι βλέποντες οὐ βλέπουσιν καὶ ἀκούοντες οὐκ","οὐδὲ συνίουσιν,"
ἀκούουσιν,ἀκούω,present,active,indicative,third person,plural,Matthew 13:16,ὑμῶν δὲ μακάριοι οἱ ὀφθαλμοὶ ὅτι βλέπουσιν καὶ τὰ ὦτα ὑμῶν ὅτι,.
ἀκούουσιν,ἀκούω,present,active,indicative,third person,plural,Mark 4:20,"καὶ ἐκεῖνοί εἰσιν οἱ ἐπὶ τὴν γῆν τὴν καλὴν σπαρέντες, οἵτινες",τὸν λόγον καὶ παραδέχονται καὶ καρποφοροῦσιν ἓν τριάκοντα καὶ ἓν ἑξήκοντα καὶ ἓν ἑκατόν.
ἀκούουσιν,ἀκούω,present,active,participle,—,plural,Luke 6:27,Ἀλλʼ ὑμῖν λέγω τοῖς,"· ἀγαπᾶτε τοὺς ἐχθροὺς ὑμῶν, καλῶς ποιεῖτε τοῖς μισοῦσιν ὑμᾶς,"
ἀκούουσιν,ἀκούω,present,active,indicative,third person,plural,Luke 7:22,"ἃ εἴδετε καὶ ἠκούσατε·        τυφλοὶ ἀναβλέπουσιν,  χωλοὶ περιπατοῦσιν,        λεπροὶ καθαρίζονται καὶ κωφοὶ",",        νεκροὶ ἐγείρονται, πτωχοὶ εὐαγγελίζονται·"
ἀκούουσιν,ἀκούω,present,active,indicative,third person,plural,Luke 16:31,εἶπεν δὲ αὐτῷ· εἰ Μωϋσέως καὶ τῶν προφητῶν οὐκ,", οὐδʼ ἐάν τις ἐκ νεκρῶν ἀναστῇ πεισθήσονται."
ἀκούουσιν,ἀκούω,present,active,indicative,third person,plural,John 10:27,τὰ πρόβατα τὰ ἐμὰ τῆς φωνῆς μου,", κἀγὼ γινώσκω αὐτὰ καὶ ἀκολουθοῦσίν μοι,"
ἀκούουσιν,ἀκούω,present,active,participle,—,plural,Ephesians 4:29,"ἀλλʼ εἴ τις ἀγαθὸς πρὸς οἰκοδομὴν τῆς χρείας, ἵνα δῷ χάριν τοῖς",.
ἀκούοντος,ἀκούω,present,active,participle,—,singular,Matthew 13:19,παντὸς,τὸν λόγον τῆς βασιλείας καὶ μὴ συνιέντος ἔρχεται ὁ πονηρὸς καὶ ἁρπάζει τὸ
ἀκούοντι,ἀκούω,present,active,participle,—,singular,Revelation 22:18,Μαρτυρῶ ἐγὼ παντὶ τῷ,"τοὺς λόγους τῆς προφητείας τοῦ βιβλίου τούτου· ἐάν τις ἐπιθῇ ἐπʼ αὐτά, ἐπιθήσει"
ἀκούοντες,ἀκούω,present,active,participle,—,plural,Luke 8:21,ὁ δὲ ἀποκριθεὶς εἶπεν πρὸς αὐτούς· μήτηρ μου καὶ ἀδελφοί μου οὗτοί εἰσιν οἱ τὸν λόγον τοῦ θεοῦ,καὶ ποιοῦντες.
ἀκούοντες,ἀκούω,present,active,participle,—,plural,Matthew 13:13,"διὰ τοῦτο ἐν παραβολαῖς αὐτοῖς λαλῶ, ὅτι βλέποντες οὐ βλέπουσιν καὶ","οὐκ ἀκούουσιν οὐδὲ συνίουσιν,"
ἀκούοντες,ἀκούω,present,active,participle,—,plural,Mark 3:8,καὶ ἀπὸ Ἱεροσολύμων καὶ ἀπὸ τῆς Ἰδουμαίας καὶ  πέραν τοῦ Ἰορδάνου καὶ  περὶ Τύρον καὶ Σιδῶνα πλῆθος πολὺ,ὅσα ἐποίει ἦλθον πρὸς αὐτόν.
ἀκούοντες,ἀκούω,present,active,participle,—,plural,Mark 4:12,"ἵνα βλέποντες βλέπωσιν καὶ μὴ ἴδωσιν,        καὶ","ἀκούωσιν καὶ μὴ συνιῶσιν,      μήποτε ἐπιστρέψωσιν καὶ ἀφεθῇ αὐτοῖς."
ἀκούοντες,ἀκούω,present,active,participle,—,plural,Mark 6:2,"καὶ γενομένου σαββάτου ἤρξατο διδάσκειν ἐν τῇ συναγωγῇ, καὶ πολλοὶ","ἐξεπλήσσοντο λέγοντες· πόθεν τούτῳ ταῦτα, καὶ τίς ἡ σοφία ἡ δοθεῖσα τούτῳ, καὶ"
ἀκούοντες,ἀκούω,present,active,participle,—,plural,Luke 2:47,ἐξίσταντο δὲ πάντες οἱ,αὐτοῦ ἐπὶ τῇ συνέσει καὶ ταῖς ἀποκρίσεσιν αὐτοῦ. Καὶ
ἀκούοντες,ἀκούω,present,active,participle,—,plural,Luke 4:28,καὶ ἐπλήσθησαν πάντες θυμοῦ ἐν τῇ συναγωγῇ,ταῦτα
ἀκούοντες,ἀκούω,present,active,participle,—,plural,Luke 8:10,"τοῦ θεοῦ,  τοῖς δὲ λοιποῖς ἐν παραβολαῖς, ἵνα        βλέποντες μὴ βλέπωσιν        καὶ",μὴ συνιῶσιν.
ἀκούοντες,ἀκούω,present,active,participle,—,plural,Luke 11:28,αὐτὸς δὲ εἶπεν· μενοῦν μακάριοι οἱ,τὸν λόγον τοῦ θεοῦ καὶ φυλάσσοντες.
ἀκούοντες,ἀκούω,present,active,participle,—,plural,Acts 9:7,"οἱ δὲ ἄνδρες οἱ συνοδεύοντες αὐτῷ εἱστήκεισαν ἐνεοί,",μὲν τῆς φωνῆς μηδένα δὲ θεωροῦντες.
ἀκούοντες,ἀκούω,present,active,participle,—,plural,Acts 9:21,ἐξίσταντο δὲ πάντες οἱ,καὶ ἔλεγον· οὐχ οὗτός ἐστιν ὁ πορθήσας εἰς Ἰερουσαλὴμ τοὺς ἐπικαλουμένους τὸ ὄνομα
ἀκούοντες,ἀκούω,present,active,participle,—,plural,Acts 18:8,"Κρίσπος δὲ ὁ ἀρχισυνάγωγος ἐπίστευσεν τῷ κυρίῳ σὺν ὅλῳ τῷ οἴκῳ αὐτοῦ, καὶ πολλοὶ τῶν Κορινθίων",ἐπίστευον  καὶ ἐβαπτίζοντο.
ἀκούοντες,ἀκούω,present,active,participle,—,plural,Galatians 1:23,μόνον δὲ,"ἦσαν ὅτι ὁ διώκων ἡμᾶς ποτε νῦν εὐαγγελίζεται τὴν πίστιν ἥν ποτε ἐπόρθει,"
ἀκούοντες,ἀκούω,present,active,participle,—,plural,Revelation 1:3,Μακάριος ὁ ἀναγινώσκων καὶ οἱ,"τοὺς λόγους τῆς προφητείας  καὶ τηροῦντες τὰ ἐν αὐτῇ γεγραμμένα, ὁ γὰρ καιρὸς ἐγγύς."
ἀκούοντας,ἀκούω,present,active,participle,—,plural,Acts 5:5,"ἀκούων δὲ ὁ Ἁνανίας τοὺς λόγους τούτους  πεσὼν ἐξέψυξεν, καὶ ἐγένετο φόβος μέγας ἐπὶ πάντας τοὺς",.
ἀκούοντας,ἀκούω,present,active,participle,—,plural,Acts 5:11,καὶ ἐγένετο φόβος μέγας ἐφʼ ὅλην τὴν ἐκκλησίαν καὶ ἐπὶ πάντας τοὺς,ταῦτα.
ἀκούοντας,ἀκούω,present,active,participle,—,plural,Acts 10:44,Ἔτι λαλοῦντος τοῦ Πέτρου τὰ ῥήματα ταῦτα ἐπέπεσεν τὸ πνεῦμα τὸ ἅγιον ἐπὶ πάντας τοὺς,τὸν λόγον.
ἀκούοντας,ἀκούω,present,active,participle,—,plural,Acts 17:8,ἐτάραξαν δὲ τὸν ὄχλον καὶ τοὺς πολιτάρχας,"ταῦτα,"
ἀκούοντα,ἀκούω,present,active,participle,—,singular,Luke 2:46,καὶ ἐγένετο μετὰ ἡμέρας τρεῖς εὗρον αὐτὸν ἐν τῷ ἱερῷ καθεζόμενον ἐν μέσῳ τῶν διδασκάλων καὶ,αὐτῶν καὶ ἐπερωτῶντα αὐτούς·
ἀκούοντάς,ἀκούω,present,active,participle,—,plural,Acts 26:29,ἐν ὀλίγῳ καὶ ἐν μεγάλῳ οὐ μόνον σὲ ἀλλὰ καὶ πάντας τοὺς,μου σήμερον γενέσθαι τοιούτους ὁποῖος καὶ ἐγώ εἰμι παρεκτὸς τῶν δεσμῶν τούτων.
ἀκούοντάς,ἀκούω,present,active,participle,—,plural,1 Timothy 4:16,"ἔπεχε σεαυτῷ καὶ τῇ διδασκαλίᾳ, ἐπίμενε αὐτοῖς· τοῦτο γὰρ ποιῶν καὶ σεαυτὸν σώσεις καὶ τοὺς",σου.
ἀκούομεν,ἀκούω,present,active,indicative,first person,plural,Acts 2:8,καὶ πῶς ἡμεῖς,ἕκαστος τῇ ἰδίᾳ διαλέκτῳ ἡμῶν ἐν ᾗ ἐγεννήθημεν;
ἀκούομεν,ἀκούω,present,active,indicative,first person,plural,Acts 2:11,"Ἰουδαῖοί τε καὶ προσήλυτοι, Κρῆτες καὶ Ἄραβες,",λαλούντων αὐτῶν ταῖς ἡμετέραις γλώσσαις τὰ μεγαλεῖα τοῦ θεοῦ.
ἀκούετε,ἀκούω,present,active,indicative,second person,plural,Matthew 10:27,"ὃ λέγω ὑμῖν ἐν τῇ σκοτίᾳ εἴπατε ἐν τῷ φωτί, καὶ ὃ εἰς τὸ οὖς",κηρύξατε ἐπὶ τῶν δωμάτων.
ἀκούετε,ἀκούω,present,active,indicative,second person,plural,Matthew 11:4,Καὶ ἀποκριθεὶς ὁ Ἰησοῦς εἶπεν αὐτοῖς· πορευθέντες ἀπαγγείλατε Ἰωάννῃ ἃ,καὶ βλέπετε·
ἀκούετε,ἀκούω,present,active,indicative,second person,plural,Matthew 13:17,"καὶ δίκαιοι ἐπεθύμησαν ἰδεῖν ἃ βλέπετε καὶ οὐκ εἶδαν, καὶ ἀκοῦσαι ἃ",καὶ οὐκ ἤκουσαν.
ἀκούετε,ἀκούω,present,active,imperative,second person,plural,Matthew 15:10,καὶ προσκαλεσάμενος τὸν ὄχλον εἶπεν αὐτοῖς·,καὶ συνίετε·
ἀκούετε,ἀκούω,present,active,imperative,second person,plural,Matthew 17:5,"νεφέλης λέγουσα· οὗτός ἐστιν ὁ υἱός μου ὁ ἀγαπητός, ἐν ᾧ εὐδόκησα·",αὐτοῦ.
ἀκούετε,ἀκούω,present,active,indicative,second person,plural,Mark 4:24,Καὶ ἔλεγεν αὐτοῖς· βλέπετε τί,. ἐν ᾧ μέτρῳ μετρεῖτε μετρηθήσεται ὑμῖν καὶ προστεθήσεται ὑμῖν.
ἀκούετε,ἀκούω,present,active,indicative,second person,plural,Mark 8:18,ὀφθαλμοὺς ἔχοντες οὐ βλέπετε        καὶ ὦτα ἔχοντες οὐκ,";  καὶ οὐ μνημονεύετε,"
ἀκούετε,ἀκούω,present,active,imperative,second person,plural,Mark 9:7,"καὶ ἐγένετο νεφέλη ἐπισκιάζουσα αὐτοῖς, καὶ ἐγένετο φωνὴ ἐκ τῆς νεφέλης· οὗτός ἐστιν ὁ υἱός μου ὁ ἀγαπητός,",αὐτοῦ.
ἀκούετε,ἀκούω,present,active,indicative,second person,plural,Luke 8:18,Βλέπετε οὖν πῶς,"· ὃς ἂν γὰρ ἔχῃ, δοθήσεται αὐτῷ· καὶ ὃς ἂν μὴ ἔχῃ, καὶ ὃ"
ἀκούετε,ἀκούω,present,active,imperative,second person,plural,Luke 9:35,"καὶ φωνὴ ἐγένετο ἐκ τῆς νεφέλης λέγουσα· οὗτός ἐστιν ὁ υἱός μου ὁ ἐκλελεγμένος, αὐτοῦ",.
ἀκούετε,ἀκούω,present,active,indicative,second person,plural,Luke 10:24,"βασιλεῖς ἠθέλησαν ἰδεῖν ἃ ὑμεῖς βλέπετε καὶ οὐκ εἶδαν, καὶ ἀκοῦσαι  ἃ",καὶ οὐκ ἤκουσαν.
ἀκούετε,ἀκούω,present,active,indicative,second person,plural,John 8:47,ὁ ὢν ἐκ τοῦ θεοῦ τὰ ῥήματα τοῦ θεοῦ ἀκούει· διὰ τοῦτο ὑμεῖς οὐκ,", ὅτι ἐκ τοῦ θεοῦ οὐκ ἐστέ."
ἀκούετε,ἀκούω,present,active,indicative,second person,plural,John 10:20,ἔλεγον δὲ πολλοὶ ἐξ αὐτῶν·  δαιμόνιον ἔχει καὶ μαίνεται· τί αὐτοῦ,;
ἀκούετε,ἀκούω,present,active,indicative,second person,plural,John 14:24,ὁ μὴ ἀγαπῶν με τοὺς λόγους *μου οὐ τηρεῖ· καὶ ὁ λόγος  ὃν,οὐκ ἔστιν ἐμὸς ἀλλὰ τοῦ πέμψαντός με πατρός.
ἀκούετε,ἀκούω,present,active,indicative,second person,plural,Acts 2:33,"ἁγίου λαβὼν παρὰ τοῦ πατρός, ἐξέχεεν τοῦτο ὃ ὑμεῖς [καὶ] βλέπετε καὶ",.
ἀκούετε,ἀκούω,present,active,indicative,second person,plural,Acts 19:26,καὶ θεωρεῖτε καὶ,ὅτι οὐ μόνον Ἐφέσου ἀλλὰ σχεδὸν πάσης τῆς Ἀσίας ὁ Παῦλος οὗτος πείσας
ἀκούετε,ἀκούω,present,active,indicative,second person,plural,Galatians 4:21,"Λέγετέ μοι, οἱ ὑπὸ νόμον θέλοντες εἶναι, τὸν νόμον οὐκ",;
ἀκούετε,ἀκούω,present,active,indicative,second person,plural,Philippians 1:30,"τὸν αὐτὸν ἀγῶνα ἔχοντες, οἷον εἴδετε ἐν ἐμοὶ καὶ νῦν",ἐν ἐμοί.
ἀκούεται,ἀκούω,present,passive,indicative,third person,singular,1 Corinthians 5:1,Ὅλως,"ἐν ὑμῖν πορνεία, καὶ τοιαύτη πορνεία ἥτις οὐδὲ ἐν τοῖς ἔθνεσιν, ὥστε γυναῖκά τινα τοῦ πατρὸς ἔχειν."
ἀκούεις,ἀκούω,present,active,indicative,second person,singular,Matthew 21:16,καὶ εἶπαν αὐτῷ·,τί οὗτοι λέγουσιν; ὁ δὲ Ἰησοῦς λέγει αὐτοῖς· ναί. οὐδέποτε ἀνέγνωτε ὅτι        ἐκ
ἀκούεις,ἀκούω,present,active,indicative,second person,singular,Matthew 27:13,τότε λέγει αὐτῷ ὁ Πιλᾶτος· οὐκ,πόσα σου καταμαρτυροῦσιν;
ἀκούεις,ἀκούω,present,active,indicative,second person,singular,John 3:8,τὸ πνεῦμα ὅπου θέλει πνεῖ καὶ τὴν φωνὴν αὐτοῦ,", ἀλλʼ οὐκ οἶδας πόθεν ἔρχεται καὶ ποῦ ὑπάγει· οὕτως ἐστὶν πᾶς ὁ γεγεννημένος ἐκ  τοῦ πνεύματος."
ἀκούεις,ἀκούω,present,active,indicative,second person,singular,John 11:42,ἐγὼ δὲ ᾔδειν ὅτι πάντοτέ μου,", ἀλλὰ διὰ τὸν ὄχλον τὸν περιεστῶτα εἶπον, ἵνα πιστεύσωσιν ὅτι σύ με ἀπέστειλας."
ἀκούειν,ἀκούω,present,active,infinitive,—,—,Matthew 24:6,μελλήσετε δὲ,"πολέμους καὶ ἀκοὰς πολέμων· ὁρᾶτε μὴ θροεῖσθε· δεῖ γὰρ  γενέσθαι, ἀλλʼ οὔπω ἐστὶν τὸ τέλος."
ἀκούειν,ἀκούω,present,active,infinitive,—,—,Mark 4:9,καὶ ἔλεγεν· ὃς ἔχει ὦτα,ἀκουέτω.
ἀκούειν,ἀκούω,present,active,infinitive,—,—,Mark 4:23,εἴ τις ἔχει ὦτα,ἀκουέτω.
ἀκούειν,ἀκούω,present,active,infinitive,—,—,Mark 4:33,Καὶ τοιαύταις παραβολαῖς πολλαῖς ἐλάλει αὐτοῖς τὸν λόγον καθὼς ἠδύναντο,·
ἀκούειν,ἀκούω,present,active,infinitive,—,—,Mark 7:37,"καὶ ὑπερπερισσῶς ἐξεπλήσσοντο λέγοντες· καλῶς πάντα πεποίηκεν,  καὶ τοὺς κωφοὺς ποιεῖ",καὶ [τοὺς] ἀλάλους λαλεῖν.
ἀκούειν,ἀκούω,present,active,infinitive,—,—,Luke 5:1,Ἐγένετο δὲ ἐν τῷ τὸν ὄχλον ἐπικεῖσθαι αὐτῷ καὶ,τὸν λόγον τοῦ θεοῦ καὶ αὐτὸς ἦν ἑστὼς παρὰ τὴν λίμνην Γεννησαρὲτ
ἀκούειν,ἀκούω,present,active,infinitive,—,—,Luke 5:15,"διήρχετο δὲ μᾶλλον ὁ λόγος περὶ αὐτοῦ, καὶ συνήρχοντο ὄχλοι πολλοὶ",καὶ θεραπεύεσθαι  ἀπὸ τῶν ἀσθενειῶν αὐτῶν·
ἀκούειν,ἀκούω,present,active,infinitive,—,—,Luke 8:8,ἀγαθὴν καὶ φυὲν ἐποίησεν καρπὸν ἑκατονταπλασίονα. ταῦτα λέγων ἐφώνει· ὁ ἔχων ὦτα,ἀκουέτω.
ἀκούειν,ἀκούω,present,active,infinitive,—,—,Luke 14:35,"οὔτε εἰς  γῆν οὔτε εἰς κοπρίαν εὔθετόν ἐστιν, ἔξω βάλλουσιν αὐτό. ὁ ἔχων ὦτα",ἀκουέτω.
ἀκούειν,ἀκούω,present,active,infinitive,—,—,Luke 15:1,Ἦσαν δὲ αὐτῷ ἐγγίζοντες πάντες οἱ τελῶναι καὶ οἱ ἁμαρτωλοὶ,αὐτοῦ.
ἀκούειν,ἀκούω,present,active,infinitive,—,—,Luke 21:38,καὶ πᾶς ὁ λαὸς ὤρθριζεν πρὸς αὐτὸν ἐν τῷ ἱερῷ,αὐτοῦ.
ἀκούειν,ἀκούω,present,active,infinitive,—,—,Luke 23:8,"Ὁ δὲ Ἡρῴδης ἰδὼν τὸν Ἰησοῦν ἐχάρη λίαν, ἦν γὰρ ἐξ ἱκανῶν χρόνων θέλων ἰδεῖν αὐτὸν διὰ τὸ",περὶ αὐτοῦ καὶ ἤλπιζέν τι σημεῖον ἰδεῖν ὑπʼ αὐτοῦ γινόμενον.
ἀκούειν,ἀκούω,present,active,infinitive,—,—,John 6:60,Πολλοὶ οὖν ἀκούσαντες ἐκ τῶν μαθητῶν αὐτοῦ εἶπαν· σκληρός ἐστιν ὁ λόγος οὗτος·  τίς δύναται αὐτοῦ,;
ἀκούειν,ἀκούω,present,active,infinitive,—,—,John 8:43,διὰ τί τὴν λαλιὰν τὴν ἐμὴν οὐ γινώσκετε; ὅτι οὐ δύνασθε,τὸν λόγον τὸν ἐμόν.
ἀκούειν,ἀκούω,present,active,infinitive,—,—,John 9:27,ἀπεκρίθη αὐτοῖς· εἶπον ὑμῖν ἤδη καὶ οὐκ ἠκούσατε· τί  πάλιν θέλετε,; μὴ καὶ ὑμεῖς θέλετε αὐτοῦ μαθηταὶ γενέσθαι;
ἀκούειν,ἀκούω,present,active,infinitive,—,—,Acts 4:19,ὁ δὲ Πέτρος καὶ Ἰωάννης ἀποκριθέντες εἶπον πρὸς αὐτούς· εἰ δίκαιόν ἐστιν ἐνώπιον τοῦ θεοῦ ὑμῶν,"μᾶλλον ἢ τοῦ θεοῦ, κρίνατε·"
ἀκούειν,ἀκούω,present,active,infinitive,—,—,Acts 8:6,προσεῖχον δὲ οἱ ὄχλοι τοῖς λεγομένοις ὑπὸ τοῦ Φιλίππου ὁμοθυμαδὸν ἐν τῷ,αὐτοὺς καὶ βλέπειν τὰ σημεῖα ἃ ἐποίει.
ἀκούειν,ἀκούω,present,active,infinitive,—,—,Acts 17:21,Ἀθηναῖοι δὲ πάντες καὶ οἱ ἐπιδημοῦντες  ξένοι εἰς οὐδὲν ἕτερον ηὐκαίρουν ἢ λέγειν τι ἢ,τι καινότερον.
ἀκούειν,ἀκούω,present,active,infinitive,—,—,Romans 11:8,"καθὼς γέγραπται·      ἔδωκεν αὐτοῖς ὁ θεὸς πνεῦμα κατανύξεως,      ὀφθαλμοὺς τοῦ μὴ βλέπειν καὶ ὦτα τοῦ μὴ",",        ἕως τῆς σήμερον ἡμέρας."
ἀκούειν,ἀκούω,present,active,infinitive,—,—,Revelation 9:20,"χαλκᾶ καὶ τὰ λίθινα καὶ τὰ ξύλινα, ἃ οὔτε βλέπειν δύνανται οὔτε","οὔτε περιπατεῖν,"
ἀκούει,ἀκούω,present,active,indicative,third person,singular,Matthew 7:24,Πᾶς οὖν ὅστις,"μου τοὺς λόγους τούτους καὶ ποιεῖ αὐτούς, ὁμοιωθήσεται ἀνδρὶ φρονίμῳ, ὅστις ᾠκοδόμησεν αὐτοῦ"
ἀκούει,ἀκούω,present,active,indicative,third person,singular,Luke 10:16,Ὁ ἀκούων ὑμῶν ἐμοῦ,", καὶ ὁ ἀθετῶν ὑμᾶς ἐμὲ ἀθετεῖ· ὁ δὲ ἐμὲ ἀθετῶν ἀθετεῖ τὸν ἀποστείλαντά με."
ἀκούει,ἀκούω,present,active,indicative,third person,singular,John 8:47,ὁ ὢν ἐκ τοῦ θεοῦ τὰ ῥήματα τοῦ θεοῦ,"· διὰ τοῦτο ὑμεῖς οὐκ ἀκούετε, ὅτι ἐκ τοῦ θεοῦ οὐκ ἐστέ."
ἀκούει,ἀκούω,present,active,indicative,third person,singular,John 9:31,οἴδαμεν  ὅτι ἁμαρτωλῶν ὁ θεὸς οὐκ,", ἀλλʼ ἐάν τις θεοσεβὴς ᾖ καὶ τὸ θέλημα αὐτοῦ ποιῇ τούτου ἀκούει."
ἀκούει,ἀκούω,present,active,indicative,third person,singular,John 9:31,"οἴδαμεν  ὅτι ἁμαρτωλῶν ὁ θεὸς οὐκ ἀκούει, ἀλλʼ ἐάν τις θεοσεβὴς ᾖ καὶ τὸ θέλημα αὐτοῦ ποιῇ τούτου",.
ἀκούει,ἀκούω,present,active,indicative,third person,singular,John 10:3,τούτῳ ὁ θυρωρὸς ἀνοίγει καὶ τὰ πρόβατα τῆς φωνῆς αὐτοῦ,καὶ τὰ ἴδια πρόβατα φωνεῖ κατʼ ὄνομα καὶ ἐξάγει αὐτά.
ἀκούει,ἀκούω,present,active,indicative,third person,singular,John 18:37,"τὸν κόσμον, ἵνα μαρτυρήσω τῇ ἀληθείᾳ· πᾶς ὁ ὢν ἐκ τῆς ἀληθείας",μου τῆς φωνῆς.
ἀκούει,ἀκούω,present,active,indicative,third person,singular,1 Corinthians 14:2,ὁ γὰρ λαλῶν γλώσσῃ οὐκ ἀνθρώποις λαλεῖ ἀλλὰ  θεῷ· οὐδεὶς γὰρ,", πνεύματι δὲ λαλεῖ μυστήρια·"
ἀκούει,ἀκούω,present,active,indicative,third person,singular,2 Corinthians 12:6,"φείδομαι δέ, μή τις εἰς ἐμὲ λογίσηται ὑπὲρ ὃ βλέπει με ἢ",[τι] ἐξ ἐμοῦ
ἀκούει,ἀκούω,present,active,indicative,third person,singular,1 John 4:5,"αὐτοὶ ἐκ τοῦ κόσμου εἰσίν, διὰ τοῦτο ἐκ τοῦ κόσμου λαλοῦσιν καὶ ὁ κόσμος αὐτῶν",.
ἀκούει,ἀκούω,present,active,indicative,third person,singular,1 John 4:6,ἡμεῖς ἐκ τοῦ θεοῦ ἐσμεν· ὁ γινώσκων τὸν θεὸν,"ἡμῶν· ὃς οὐκ ἔστιν ἐκ τοῦ θεοῦ, οὐκ ἀκούει ἡμῶν. ἐκ τούτου γινώσκομεν"
ἀκούει,ἀκούω,present,active,indicative,third person,singular,1 John 4:6,"ἡμεῖς ἐκ τοῦ θεοῦ ἐσμεν· ὁ γινώσκων τὸν θεὸν ἀκούει ἡμῶν· ὃς οὐκ ἔστιν ἐκ τοῦ θεοῦ, οὐκ",ἡμῶν. ἐκ τούτου γινώσκομεν τὸ πνεῦμα τῆς ἀληθείας καὶ τὸ πνεῦμα τῆς πλάνης.
ἀκούει,ἀκούω,present,active,indicative,third person,singular,1 John 5:14,"καὶ αὕτη ἐστὶν ἡ παρρησία ἣν ἔχομεν πρὸς αὐτόν, ὅτι ἐάν τι αἰτώμεθα κατὰ τὸ θέλημα αὐτοῦ",ἡμῶν.
ἀκούει,ἀκούω,present,active,indicative,third person,singular,1 John 5:15,καὶ ἐὰν οἴδαμεν ὅτι,"ἡμῶν ὃ ἐὰν αἰτώμεθα, οἴδαμεν ὅτι ἔχομεν τὰ αἰτήματα ἃ ᾐτήκαμεν ἀπʼ αὐτοῦ."
ἀκουόντων,ἀκούω,present,active,participle,—,plural,2 Timothy 2:14,"Ταῦτα ὑπομίμνῃσκε διαμαρτυρόμενος ἐνώπιον τοῦ θεοῦ μὴ λογομαχεῖν, ἐπʼ οὐδὲν χρήσιμον, ἐπὶ καταστροφῇ τῶν",.
ἀκουσόμεθά,ἀκούω,future,middle,indicative,first person,plural,Acts 17:32,"Ἀκούσαντες δὲ ἀνάστασιν νεκρῶν οἱ μὲν ἐχλεύαζον, οἱ δὲ εἶπαν·",σου περὶ τούτου καὶ πάλιν.
ἀκουσθῇ,ἀκούω,aorist,passive,subjunctive,third person,singular,Matthew 28:14,καὶ ἐὰν,"τοῦτο ἐπὶ τοῦ ἡγεμόνος, ἡμεῖς πείσομεν [αὐτὸν] καὶ ὑμᾶς ἀμερίμνους ποιήσομεν."
ἀκουσθῇ,ἀκούω,aorist,passive,subjunctive,third person,singular,Revelation 18:22,καὶ φωνὴ κιθαρῳδῶν καὶ μουσικῶν καὶ αὐλητῶν καὶ σαλπιστῶν        οὐ μὴ,"ἐν σοὶ ἔτι,      καὶ πᾶς τεχνίτης πάσης τέχνης        οὐ μὴ εὑρεθῇ ἐν σοὶ"
ἀκουσθῇ,ἀκούω,aorist,passive,subjunctive,third person,singular,Revelation 18:22,"τέχνης        οὐ μὴ εὑρεθῇ ἐν σοὶ ἔτι,      καὶ φωνὴ μύλου        οὐ μὴ","ἐν σοὶ ἔτι,"
ἀκουσθῇ,ἀκούω,aorist,passive,subjunctive,third person,singular,Revelation 18:23,"καὶ φῶς λύχνου        οὐ μὴ φάνῃ ἐν σοὶ ἔτι,      καὶ φωνὴ νυμφίου καὶ  νύμφης        οὐ μὴ","ἐν σοὶ ἔτι·      ὅτι οἱ ἔμποροί σου ἦσαν οἱ μεγιστᾶνες τῆς γῆς,        ὅτι"
ἀκουσθεῖσιν,ἀκούω,aorist,passive,participle,—,plural,Hebrews 2:1,Διὰ τοῦτο δεῖ περισσοτέρως προσέχειν ἡμᾶς τοῖς,", μήποτε παραρυῶμεν."
ἀκουσθήσεται,ἀκούω,future,passive,indicative,third person,singular,Luke 12:3,ἀνθʼ ὧν ὅσα ἐν τῇ σκοτίᾳ εἴπατε ἐν τῷ φωτὶ,", καὶ ὃ πρὸς τὸ οὖς ἐλαλήσατε ἐν τοῖς ταμείοις κηρυχθήσεται ἐπὶ τῶν δωμάτων."
ἀκουσάτω,ἀκούω,aorist,active,imperative,third person,singular,Revelation 2:7,Ὁ ἔχων οὖς,τί τὸ πνεῦμα λέγει ταῖς ἐκκλησίαις. Τῷ νικῶντι δώσω αὐτῷ φαγεῖν ἐκ τοῦ
ἀκουσάτω,ἀκούω,aorist,active,imperative,third person,singular,Revelation 2:11,Ὁ ἔχων οὖς,τί τὸ πνεῦμα λέγει ταῖς ἐκκλησίαις. Ὁ νικῶν οὐ μὴ ἀδικηθῇ ἐκ τοῦ θανάτου τοῦ δευτέρου.
ἀκουσάτω,ἀκούω,aorist,active,imperative,third person,singular,Revelation 2:17,Ὁ ἔχων οὖς,τί τὸ πνεῦμα λέγει ταῖς ἐκκλησίαις. Τῷ νικῶντι δώσω αὐτῷ τοῦ μάννα τοῦ
ἀκουσάτω,ἀκούω,aorist,active,imperative,third person,singular,Revelation 2:29,Ὁ ἔχων οὖς,τί τὸ πνεῦμα λέγει ταῖς ἐκκλησίαις.
ἀκουσάτω,ἀκούω,aorist,active,imperative,third person,singular,Revelation 3:6,Ὁ ἔχων οὖς,τί τὸ πνεῦμα λέγει ταῖς ἐκκλησίαις.
ἀκουσάτω,ἀκούω,aorist,active,imperative,third person,singular,Revelation 3:13,Ὁ ἔχων οὖς,τί τὸ πνεῦμα λέγει ταῖς ἐκκλησίαις.
